epsilon,trendsetter_percent,num_agents,weight_q,weight_exp,weight_obs,topology_type,beta,A,B,percent_A,percent_B,emerged
0.2,5,150,0.45,0.45,0.1,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.33,0.33,0.34,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.25,0.5,0.25,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.2,0.4,0.4,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.7,0.2,0.1,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.55,0.25,0.2,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.35,0.5,0.15,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.3,0.4,0.3,toroidal,0.3,143,0,100.0,0.0,Yes
0.2,5,150,0.1,0.7,0.2,toroidal,0.3,97,46,67.83216783216783,32.16783216783217,No
0.2,10,100,0.6,0.3,0.1,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.5,0.4,0.1,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.4,0.4,0.2,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.5,0.2,0.3,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.3,0.5,0.2,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.2,0.6,0.2,toroidal,0.3,76,14,84.44444444444444,15.555555555555555,No
0.2,10,100,0.6,0.2,0.2,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.45,0.45,0.1,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.33,0.33,0.34,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.25,0.5,0.25,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.2,0.4,0.4,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.7,0.2,0.1,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.55,0.25,0.2,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.35,0.5,0.15,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.3,0.4,0.3,toroidal,0.3,90,0,100.0,0.0,Yes
0.2,10,100,0.1,0.7,0.2,toroidal,0.3,63,27,70.0,30.0,No
0.2,10,150,0.6,0.3,0.1,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.5,0.4,0.1,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.4,0.4,0.2,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.5,0.2,0.3,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.3,0.5,0.2,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.2,0.6,0.2,toroidal,0.3,124,11,91.85185185185185,8.148148148148149,Yes
0.2,10,150,0.6,0.2,0.2,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.45,0.45,0.1,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.33,0.33,0.34,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.25,0.5,0.25,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.2,0.4,0.4,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.7,0.2,0.1,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.55,0.25,0.2,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.35,0.5,0.15,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.3,0.4,0.3,toroidal,0.3,135,0,100.0,0.0,Yes
0.2,10,150,0.1,0.7,0.2,toroidal,0.3,99,36,73.33333333333333,26.666666666666668,No
